Datum (ANWB),Diesel (B7),E10,E5,Lpg
17-03-2026,1.21,1.34,1.49,
2026-03-17,1.21,1.34,1.49,
2026-03-18,1.21,1.34,1.49,
2026-03-19,1.21,1.34,1.49,
2026-03-20,1.21,1.34,1.49,
2026-03-21,1.21,1.34,1.49,
2026-03-22,1.21,1.34,1.49,
2026-03-23,1.21,1.34,1.49,
2026-03-24,1.21,1.34,1.49,
2026-03-25,1.21,1.34,1.49,
2026-03-26,1.21,1.34,1.49,
2026-03-27,1.21,1.34,1.49,
2026-03-28,1.21,1.34,1.49,
